source_id,ra,dec,g_mag,parallax_true_mas,parallax_obs_mas,parallax_sigma_mas,pm_sigma_mas,house,dataset,z
J164435+181918,251.14566648925057,18.321656380126225,19.77545928955078,0.05,0.5476370322486459,0.38445649248612646,0.22298476564195335,Gamma,SDSS,0.1315264254808426
J151608+500446,229.03428660673717,50.07935440231951,20.624011993408203,0.05,-0.24700287400285736,0.7816672669900053,0.4533670148542031,Lambda,SDSS,1.7832448482513428
J230447-013720,346.19449088736394,-1.6221207378079299,23.136585235595703,0.05,6.932220560305439,7.4280478078741625,4.308267728567015,Zeta,SDSS,0.8488628268241882
J000000+000000,0.0,0.0,19.694986119749956,1.0,1.0970847997356146,0.36037060227644696,0.2090149493203392,Aleph,SDSS,
J130216+595507,195.56698418202933,59.91867810128646,21.961685180664062,0.05,4.377405144551852,2.552831481796434,1.480642259441932,C_plit,SDSS,0.7614620327949524
J125724+614801,194.3506155200463,61.800245946939704,19.967071533203125,0.05,-0.23189475228028938,0.4493963240409833,0.26064986794377026,C_plit,SDSS,2.284390449523926
J000000+000000,0.0,0.0,17.38862421712838,1.0,1.0444075559017758,0.0737815861147042,0.042793319946528435,Aleph,SDSS,
J131957+423635,199.98789999999997,42.609708,12.945446671394166,0.2808084686518392,0.273442956085972,0.009694994817383822,0.005623096994082617,C_plit,SDSS,0.0025611461605876684
J000000+000000,0.0,0.0,14.130528121255338,1.0,1.0034274384618127,0.015077391008477246,0.008744886784916802,Aleph,SDSS,
J084835+174056,132.14757724507987,17.682136943504222,22.001266479492188,0.05,-3.407291342921285,2.645625077332566,1.5344625448528881,Phi,SDSS,0.5918707251548767
J144213+360529,220.55552008634749,36.09130156333146,20.161956787109375,0.05,0.8497602729194953,0.5281345190023002,0.30631802102133415,Lambda,SDSS,0.3586702048778534
J000000+000000,0.0,0.0,12.750769028090872,1.0,1.0030375984776814,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J000000+000000,0.0,0.0,15.645032235595863,1.0,1.0296466263330344,0.02984320482495662,0.017309058798474837,Aleph,SDSS,
J120239+412911,180.6615836240269,41.48645786748492,19.04122543334961,0.05,0.010555295335950073,0.21762188826644466,0.1262206951945379,C_plit,SDSS,1.7979949712753296
J000000+000000,0.0,0.0,16.996667667932343,1.0,0.9891025716215385,0.05925722879647395,0.03436919270195489,Aleph,SDSS,
J000000+000000,0.0,0.0,12.75319038098678,1.0,1.0080898750270721,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J000000+000000,0.0,0.0,15.678747204045067,1.0,0.9983758572713682,0.03032813234687616,0.01759031676118817,Aleph,SDSS,
J000000+000000,0.0,0.0,18.58814103307668,1.0,1.1127356243453401,0.15729010330583226,0.09122825991738272,Aleph,SDSS,
J024348+015529,40.948422004311794,1.9248202760077948,22.430341720581055,0.05,-4.264179122714589,3.90182318104557,2.2630574450064307,Sigma,SDSS,0.8329938650131226
J133428+003550,203.61580116020266,0.5972070443146387,21.828630447387695,0.05,1.2628553477955446,2.264564554571467,1.3134474416514508,C_plit,SDSS,2.2648327350616455
J004231+005101,10.63093729629577,0.8502015042367672,18.666536331176758,0.05,-0.12744009335741757,0.16612111545685615,0.09635024696497656,Aleph,SDSS,0.15083013474941254
J072602+393252,111.51009999999997,39.547889,19.532393497342127,0.05,0.01907310433698572,0.3167313543538162,0.1837041855252134,Psi,SDSS,2.1729397773742676
J103542+424956,158.92478181594657,42.832313873435574,21.61588478088379,0.05,-1.6623532744601157,1.871079194246478,1.0852259326629572,Mu,SDSS,0.6339530348777771
J022701+010810,36.752101811295745,1.1360051549194476,22.38829803466797,0.05,-0.8845981295407193,3.755666728589804,2.1782867025820867,Sigma,SDSS,1.116815447807312
J000000+000000,0.0,0.0,16.298949011030345,1.0,0.9915313719558951,0.04112544214253832,0.023852756442672225,Aleph,SDSS,
J000000+000000,0.0,0.0,16.229767246077245,1.0,0.9395174944072553,0.03971918157773479,0.023037125315086174,Aleph,SDSS,
J082945+355004,127.43707408481035,35.83446649283626,21.399919509887695,0.05,-1.1128718198586887,1.5431335650262294,0.895017467715213,Phi,SDSS,0.513541579246521
J165334+465209,253.39180392331278,46.86927242667429,21.755332946777344,0.05,-0.1812207914547449,2.120214584455987,1.2297244589844722,Gamma,SDSS,0.7001977562904358
J123540+463526,188.91780274555504,46.59052175697158,20.55568504333496,0.05,-1.45200954222001,0.7370977905820914,0.4275167185376129,C_plit,SDSS,0.9684032201766968
J000000+000000,0.0,0.0,14.447976492490852,1.0,1.0143035461182364,0.01727580995195784,0.010019969772135547,Aleph,SDSS,
J025231+032245,43.12948015029963,3.379154476994971,23.422548294067383,0.05,-2.277439403048712,9.649916175147265,5.596951381585414,Sigma,SDSS,0.7810699939727783
J105558+471558,163.99220383651635,47.26601026842406,16.94865608215332,0.9762893237208813,0.9817781908233584,0.05773159954898907,0.03348432773841366,Mu,SDSS,-2.4286526240757667e-05
J020045-022754,30.189255688005233,-2.464995281780497,21.294462203979492,0.05,-0.9925935740257454,1.405178064828051,0.8150032776002695,Sigma,SDSS,0.5476188063621521
J235032+332953,357.6349181977183,33.4980187641546,21.987791061401367,0.05,2.108374484610625,2.613653217227686,1.5159188659920575,Zeta,SDSS,0.7116928100585938
J000000+000000,0.0,0.0,14.340485934400931,1.0,0.9882996357924754,0.016489904533031813,0.009564144629158451,Aleph,SDSS,
J000000+000000,0.0,0.0,12.156069420860149,1.0,1.0069720717027721,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J000000+000000,0.0,0.0,18.42755072104046,1.0,1.0458765862805914,0.14092711449033435,0.08173772640439393,Aleph,SDSS,
J000000+000000,0.0,0.0,12.236280782730319,1.0,1.008797229998167,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J000000+000000,0.0,0.0,14.616010694415309,1.0,0.9961500436060409,0.018596865392908897,0.010786181927887158,Aleph,SDSS,
J001427+270918,3.611924403530793,27.154895813579866,21.346723556518555,0.05,2.1066777043260796,1.4718724697735717,0.8536860324686716,Aleph,SDSS,0.4542945921421051
J000000+000000,0.0,0.0,15.807770545536187,1.0,1.0101305358915582,0.03227038386596855,0.01871682264226176,Aleph,SDSS,
J024250+010613,40.709280999999976,1.1036551,12.753832442715066,0.05,0.04245721386563685,0.009694994817383822,0.005623096994082617,Sigma,SDSS,1.3922929763793945
J000000+000000,0.0,0.0,16.365660986339208,1.0,0.9950186473829733,0.042537873756224684,0.024671966778610315,Aleph,SDSS,
J000000+000000,0.0,0.0,18.407149751496036,1.0,0.9448516474156644,0.13900152050330528,0.08062088189191705,Aleph,SDSS,
J000000+000000,0.0,0.0,19.94621611601906,1.0,1.1503285282521631,0.44176806886537995,0.25622547994192035,Aleph,SDSS,
J000000+000000,0.0,0.0,14.799243628571276,1.0,0.9913145652951183,0.02017680961930282,0.011702549579195637,Aleph,SDSS,
J230757+054250,346.98882452649053,5.71383318450943,21.82260513305664,0.05,-2.273425556869789,2.252327640951477,1.3063500317518564,Zeta,SDSS,0.5730285048484802
J083131+325229,127.88063535335812,32.87462676017016,20.84197425842285,0.05,0.618299367875651,0.9440342710729194,0.5475398772222931,Phi,SDSS,0.5525542497634888
J014526+135508,26.357998792569447,13.918786128397054,20.682945251464844,0.05,0.44782370895382356,0.822416937398609,0.4770018236911932,Aleph,SDSS,0.3379516303539276
J000000+000000,0.0,0.0,13.73912602798373,1.0,0.9784963068619527,0.012829599816764396,0.00744116789372335,Aleph,SDSS,
J000000+000000,0.0,0.0,18.7727868782531,1.0,1.2665971555864175,0.1790734003515846,0.10386257220391905,Aleph,SDSS,
J005928+131548,14.867022873664212,13.263380900145249,21.067798614501953,0.05,-1.6831643510049754,1.15029617030972,0.6671717787796376,Aleph,SDSS,0.4983663260936737
J121433+501522,183.6367486230941,50.25602363862968,20.74626922607422,0.05,-0.6932199490835871,0.8687287112332522,0.5038626525152863,C_plit,SDSS,0.4839891493320465
J233158+330135,352.9922030589397,33.02635119075026,21.324878692626953,0.05,4.267364107048149,1.4436042466554149,0.8372904630601407,Zeta,SDSS,0.4566051959991455
J000000+000000,0.0,0.0,17.450858425712795,1.0,0.8455874263032219,0.07648000044069443,0.04435840025560277,Aleph,SDSS,
J021011+272513,32.54759743660827,27.420311423757717,19.894508361816406,0.05,-0.5668870274025439,0.42346686830366603,0.2456107836161263,Sigma,SDSS,0.37596267461776733
J000000+000000,0.0,0.0,14.578393113741186,1.0,1.0128175420113785,0.018290910457848218,0.010608728065551964,Aleph,SDSS,
J144722+354558,221.84189417661383,35.765974359729334,21.056493759155273,0.05,0.9336137365433038,1.1389215943159348,0.6605745247032421,Lambda,SDSS,0.47153759002685547
J000000+000000,0.0,0.0,16.598738691565813,1.0,0.9771073608468566,0.047949946842165456,0.027810969168455962,Aleph,SDSS,
J223557+005456,338.9880837660502,0.9155814570812831,23.328317642211914,0.05,-0.15621415444816034,8.852238657334661,5.134298421254103,Zeta,SDSS,0.058885879814624786
J220326+270443,330.85899009777575,27.078585347711613,20.536388397216797,0.05,-0.546187443210789,0.7250078639468048,0.42050456108914674,Zeta,SDSS,0.42648768424987793
J072748+385946,111.94850859476335,38.996182664185596,21.01028823852539,0.05,-0.6108845469744419,1.0936403607969483,0.63431140926223,Psi,SDSS,0.4743625819683075
J122814+521041,187.05801341032367,52.17793208980229,21.154890060424805,0.05,2.6150706749881176,1.24200236426771,0.7203613712752717,C_plit,SDSS,2.4640817642211914
J000000+000000,0.0,0.0,17.43184536654735,1.0,1.1441438574586869,0.07564270384423256,0.043872768229654885,Aleph,SDSS,
J000000+000000,0.0,0.0,14.196084187773522,1.0,1.0237353450488766,0.015501745024018194,0.008991012113930552,Aleph,SDSS,
J000000+000000,0.0,0.0,14.372326493903529,1.0,0.9976581170300033,0.016718090857673472,0.009696492697450612,Aleph,SDSS,
J000000+000000,0.0,0.0,18.873648644192144,1.0,1.3901372534291934,0.19251431496550833,0.11165830267999483,Aleph,SDSS,
J213305-023852,323.2693300000001,-2.6478384,19.897763122688048,0.05,-0.2709799766264879,0.4245936732377457,0.24626433047789248,Omega,SDSS,3.7846555709838867
J000000+000000,0.0,0.0,17.272333911561873,1.0,0.9865555167077423,0.0690505942664717,0.04004934467455359,Aleph,SDSS,
J000000+000000,0.0,0.0,19.0567575894529,1.0,0.6037249139671803,0.2201407796441006,0.12768165219357833,Aleph,SDSS,
J000000+000000,0.0,0.0,16.361532828595955,1.0,1.0349163322083568,0.04244881212920002,0.02462031103493601,Aleph,SDSS,
J104040-015326,160.1665361469467,-1.8904903423635528,21.491226196289062,0.05,-1.663343807115397,1.6738792354888223,0.9708499565835169,Mu,SDSS,0.5066336989402771
J000000+000000,0.0,0.0,17.981519864464644,1.0,1.0864418246026322,0.10536332968244311,0.061110731215817,Aleph,SDSS,
J000000+000000,0.0,0.0,12.822681828110944,1.0,1.001251832643134,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J000000+000000,0.0,0.0,18.93527993306634,1.0,1.2969130346550948,0.201324676634601,0.11676831244806857,Aleph,SDSS,
J000000+000000,0.0,0.0,15.038146619946929,1.0,0.9848780491254897,0.022479871673250065,0.013038325570485038,Aleph,SDSS,
J105520+274312,163.83348064486157,27.71994334116866,22.947721481323242,0.05,0.7329089863978454,6.250741736127147,3.6254302069537454,Mu,SDSS,0.96439129114151
J002512+101238,6.302038675579638,10.210541294767724,20.916458129882812,0.05,1.1262875480632486,1.0073962877151175,0.5842898468747681,Aleph,SDSS,0.4695354402065277
J122005+465041,185.02064724836185,46.84463440271262,21.730083465576172,0.05,-3.207705699642124,2.072701815880337,1.2021670532105955,C_plit,SDSS,0.48555800318717957
J011821-033431,19.58915348173238,-3.575207080047656,21.919673919677734,0.05,-3.467729063024587,2.457970962800358,1.4256231584242076,Aleph,SDSS,1.3820375204086304
J000000+000000,0.0,0.0,15.261029993296688,1.0,0.9707086701471874,0.02490857746193287,0.014446974927921066,Aleph,SDSS,
J140048-025431,210.1990631256678,-2.9085071945809458,21.135570526123047,0.05,1.5291017314830813,1.2210208215360812,0.7081920764909271,Lambda,SDSS,0.4974795877933502
J000000+000000,0.0,0.0,19.981615055716247,1.0,1.4056234171218442,0.45480213140303655,0.26378523621376115,Aleph,SDSS,
J000000+000000,0.0,0.0,13.87809009879129,1.0,1.0065956507369471,0.013574435562418224,0.007873172626202568,Aleph,SDSS,
J013830+044910,24.625645836723265,4.819381605466303,23.058557510375977,0.05,-13.337486145962112,6.916717393289501,4.01169608810791,Aleph,SDSS,0.8738876581192017
J132154+205152,200.4746765812372,20.864415032091948,21.495407104492188,0.05,-0.9172571275055303,1.680133047925041,0.9744771677965236,C_plit,SDSS,0.5081281065940857
J000000+000000,0.0,0.0,18.907533494202653,1.0,1.32100683581785,0.19729977269782084,0.11443386816473607,Aleph,SDSS,
J000000+000000,0.0,0.0,14.001212381466758,1.0,1.0074573642950118,0.014282290556871031,0.008283728522985196,Aleph,SDSS,
J000000+000000,0.0,0.0,17.78900221103686,1.0,0.9051450486352726,0.0935159332029227,0.054239241257695164,Aleph,SDSS,
J235833+150858,359.6384119765605,15.14944855425845,19.939762115478516,0.05,0.7789672112570929,0.4394365446516079,0.25487319589793256,Zeta,SDSS,3.0839595794677734
J000000+000000,0.0,0.0,12.262712710420601,1.0,1.0000719269495204,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J225922+280416,344.8411534322148,28.07098115125713,21.257343292236328,0.05,-0.3311810067082697,1.3597177078157314,0.7886362705331241,Zeta,SDSS,0.5362198948860168
J142344+540337,215.93534999999997,54.060141,12.999614341606502,0.05,0.034514051637736805,0.009694994817383822,0.005623096994082617,Lambda,SDSS,1.6088881492614746
J000000+000000,0.0,0.0,19.677365860785358,1.0,0.7536344406799373,0.3553264999992528,0.2060893699995666,Aleph,SDSS,
J130853+274555,197.22066627058035,27.765307771577547,21.767362594604492,0.05,-3.1219990324914524,2.1432424786995474,1.2430806376457375,C_plit,SDSS,0.8893848657608032
J122453-012235,186.22119491631935,-1.3765032256124674,21.84795379638672,0.05,1.8264541304005222,2.3042696864439036,1.336476418137464,C_plit,SDSS,0.7961238622665405
J110224+550702,165.59941000000003,55.117361,15.107121102650126,0.05,0.011198475415860033,0.023200858461083107,0.013456497907428203,Mu,SDSS,0.050134968012571335
J225443+315721,343.6804946229023,31.95589655473795,20.64020538330078,0.05,-0.9296243295632309,0.7926457329929697,0.45973452513592233,Zeta,SDSS,0.42166781425476074
J140819+172639,212.07788918134415,17.444235296139848,21.522899627685547,0.05,1.699113097923355,1.7218611332128668,0.9986794572634627,Lambda,SDSS,0.57500821352005
J000000+000000,0.0,0.0,16.033273524139076,1.0,0.9408465758133037,0.036024470405301046,0.020894192835074606,Aleph,SDSS,
J211141+012037,317.9228800000001,1.3434723,14.703758602554444,0.05,0.04005863015484587,0.019334498510137674,0.01121400913587985,Omega,SDSS,3.8861312866210938
J000529+181440,1.36985417280016,18.244470236068437,20.784290313720703,0.05,-0.790536877317063,0.8978561236618489,0.5207565517238724,Aleph,SDSS,0.5008316040039062
J000000+000000,0.0,0.0,16.570466438424774,1.0,0.9439607126878305,0.04725107595272045,0.02740562405257786,Aleph,SDSS,
J154920+292215,237.33343247770722,29.370785271741806,21.743234634399414,0.05,-0.1433728487348523,2.097310989971875,1.2164403741836873,Lambda,SDSS,0.5837988257408142
J151415+350204,228.56088999999997,35.034501,16.74468062998494,0.05,0.031397370828607774,0.05176300016306072,0.030022540094575216,Lambda,SDSS,1.6700904369354248
J004639-014719,11.662472263434282,-1.7885581561949242,19.798585891723633,0.05,0.6867354492634058,0.39170898723702957,0.22719121259747715,Aleph,SDSS,0.6087948083877563
J112830+121839,172.12662221254385,12.310766938098437,20.793169021606445,0.05,1.2558772083540188,0.9048056191181103,0.5247872590885039,Mu,SDSS,2.2386176586151123
J000000+000000,0.0,0.0,14.135759441211121,1.0,1.0159776213432343,0.015110716737563628,0.008764215707786903,Aleph,SDSS,
J000000+000000,0.0,0.0,18.390593982367136,1.0,0.8545922420572092,0.1374626962602802,0.07972836383096252,Aleph,SDSS,
J112256+055044,170.7331441343219,5.845585867070293,21.07167625427246,0.05,1.5284710809790216,1.1542250246215706,0.6694505142805109,Mu,SDSS,0.6009728312492371
J000000+000000,0.0,0.0,17.394418608146225,1.0,0.9526925322396594,0.07402774459617291,0.04293609186578028,Aleph,SDSS,
J002457+185723,6.239179932005868,18.956383697574008,19.701955795288086,0.05,0.3478126196131885,0.36238804959688664,0.21018506876619422,Aleph,SDSS,0.8575687408447266
J000000+000000,0.0,0.0,14.741581134381704,1.0,1.0019700166141998,0.01966309262411507,0.011404593721986739,Aleph,SDSS,
J015017+121212,27.571188045947167,12.203391232339278,21.661375045776367,0.46610894411644765,1.4496177599124471,1.948864414666463,1.1303413605065484,Aleph,SDSS,-0.0011454211780801415
J000000+000000,0.0,0.0,15.93054940237198,1.0,1.0257014148038972,0.034254360334365436,0.019867528993931953,Aleph,SDSS,
J231118+323427,347.8238500745462,32.5740945072826,20.86236572265625,0.05,-0.16706557911995218,0.9609523314974475,0.5573523522685195,Zeta,SDSS,1.6212146282196045
J000000+000000,0.0,0.0,15.211552704218775,1.0,0.9974250629220568,0.02434418426529585,0.014119626873871591,Aleph,SDSS,
J080506+421047,121.27467789226397,42.179719210023734,19.76283073425293,0.05,-0.1502026049207839,0.38055980604431633,0.22072468750570343,Phi,SDSS,0.32412052154541016
J103601+492938,159.00365134864126,49.493989547197195,22.331512451171875,0.05,0.12171120452571538,3.567034479876403,2.0688799983283137,Mu,SDSS,0.7084948420524597
J133614+361917,204.05943706373148,36.32132063998933,22.084304809570312,0.05,5.553830623280776,2.851641711467406,1.6539521926510956,C_plit,SDSS,0.6869542002677917
J000000+000000,0.0,0.0,17.149566404346842,1.0,0.9439130076158071,0.06445900723022496,0.03738622419353048,Aleph,SDSS,
J112843+661746,172.18097292529973,66.29620435029955,21.3715877532959,0.05,0.178191645488951,1.504746675160765,0.8727530715932436,Mu,SDSS,0.626372218132019
J163920+211150,249.83516454827785,21.19733187934205,21.53446388244629,0.05,-0.14946552972737281,1.7397311798423192,1.009044084308545,Gamma,SDSS,0.5200499296188354
J000000+000000,0.0,0.0,14.940193062182516,1.0,1.008347189267167,0.021500277473220766,0.012470160934468044,Aleph,SDSS,
J000000+000000,0.0,0.0,14.55441039078869,1.0,1.0098786749097257,0.018098984489439893,0.010497411003875136,Aleph,SDSS,
J142515+010416,216.3140527937394,1.0711146421468436,21.4255428314209,0.05,-2.3198644489107614,1.5787229618072522,0.9156593178482062,Lambda,SDSS,0.48085150122642517
J075335+423053,118.39540860757381,42.51466194230462,20.60152244567871,0.8940828209458979,0.5609547075894672,0.766688128817079,0.4446791147139058,Psi,SDSS,-0.00011846461711684242
J000000+000000,0.0,0.0,18.860719763615634,1.0,1.112666524751812,0.19072517924115157,0.1106206039598679,Aleph,SDSS,
J091943+315703,139.93087791462426,31.950754156010152,19.800443649291992,0.9611895167435925,1.6938236652857253,0.39229819627791024,0.2275329538411879,Phi,SDSS,4.03775557060726e-05
J000000+000000,0.0,0.0,13.034364434250165,1.0,0.9925113149708952,0.009813658040764771,0.005691921663643566,Aleph,SDSS,
J000000+000000,0.0,0.0,19.87541267258348,1.0,0.9112265187890183,0.4169225375824548,0.24181507179782374,Aleph,SDSS,
J000000+000000,0.0,0.0,17.832637618033914,1.0,0.9770746399675123,0.09604836356327406,0.05570805086669896,Aleph,SDSS,
J093503+024312,143.762,2.7199134,13.394965787534602,0.05,0.05898780728994109,0.011209542785451027,0.006501534815561595,Phi,SDSS,0.3356822729110718
J000000+000000,0.0,0.0,15.513166613411158,1.0,0.9909298132223775,0.028030925036501033,0.016257936521170597,Aleph,SDSS,
J154349-000222,235.95344404639246,-0.039484302177239444,21.33971405029297,0.05,1.0486152565718112,1.4627398972624248,0.8483891404122063,Lambda,SDSS,0.5638760328292847
J000000+000000,0.0,0.0,14.169710748334182,1.0,0.9948986556686683,0.015329256338020271,0.008890968676051755,Aleph,SDSS,
J000000+000000,0.0,0.0,14.043086001678603,1.0,1.0221574286798654,0.014533803572498831,0.00842960607204932,Aleph,SDSS,
J000000+000000,0.0,0.0,17.81182323992107,1.0,0.9384043656104456,0.09482977638967953,0.05500127030601412,Aleph,SDSS,
J000000+000000,0.0,0.0,19.039673137756836,1.0,1.118182707263872,0.21737203043688344,0.1260757776533924,Aleph,SDSS,
J000000+000000,0.0,0.0,15.797570084607287,1.0,0.98460865422794,0.032111668418865195,0.01862476768294181,Aleph,SDSS,
J215544+054953,328.93170000561827,5.831445923340106,21.181804656982422,0.05,2.146734768756956,1.2718605826988303,0.7376791379653215,Omega,SDSS,0.4675498902797699
J164514+494848,251.30948548141322,49.813248319671615,20.141849517822266,0.05,-0.17847195924190612,0.5193488062445617,0.3012223076218458,Gamma,SDSS,3.2327916622161865
J000000+000000,0.0,0.0,13.793999524525134,1.0,0.990429560358844,0.013117087470897,0.007607910733120259,Aleph,SDSS,
J215530+155026,328.87645996799733,15.840597896339546,21.130603790283203,0.05,-1.928099310697965,1.215686755254205,0.7050983180474388,Omega,SDSS,0.46988117694854736
J000000+000000,0.0,0.0,16.099870115169324,1.0,1.0348919978557163,0.03722943073910162,0.021593069828678937,Aleph,SDSS,
J000000+000000,0.0,0.0,13.995256775582675,1.0,1.0104693420719146,0.014246970934479856,0.008263243141998316,Aleph,SDSS,
J223650+064500,339.2103405239168,6.750108608498766,21.421653747558594,0.05,0.7669156783459312,1.5732670863683602,0.9124949100936488,Zeta,SDSS,0.6550178527832031
J232056+021035,350.23241795674153,2.1763359124179953,20.435232162475586,0.05,-0.7111945330988145,0.6650114513232439,0.3857066417674815,Zeta,SDSS,1.1487740278244019
J000000+000000,0.0,0.0,14.843658917059656,1.0,0.966492236247826,0.02058328310792311,0.011938304202595403,Aleph,SDSS,
J115912+045947,179.79846764267825,4.996489931470286,21.520263671875,0.05,-0.6093700815513763,1.7178143781761812,0.996332339342185,Mu,SDSS,0.5155995488166809
J021312-041812,33.298713707403735,-4.3033430392874745,21.31776237487793,0.05,-1.0716234133703908,1.4345173914853244,0.8320200870614881,Sigma,SDSS,0.5272660255432129
J131834+454506,199.64103605295566,45.75161431390255,21.998559951782227,0.05,-3.830516335253213,2.6391716810428822,1.5307195750048717,C_plit,SDSS,2.7461705207824707
J000000+000000,0.0,0.0,18.059501305688173,1.0,0.9101875805570804,0.1106949094886579,0.06420304750342157,Aleph,SDSS,
J000000+000000,0.0,0.0,18.801995552144945,1.0,1.0993567249919343,0.18284608708768732,0.10605073051085864,Aleph,SDSS,
J073838+372660,114.6581864690627,37.449869647099746,21.73709487915039,0.05,1.8081882765705346,2.0857848730333335,1.2097552263593334,Psi,SDSS,0.6273595690727234
J000000+000000,0.0,0.0,15.137098514533136,1.0,0.9964868249306112,0.02352255773123854,0.013643083484118353,Aleph,SDSS,
J000000+000000,0.0,0.0,16.381176381139085,1.0,0.9742456744965746,0.04287460459467962,0.02486727066491418,Aleph,SDSS,
J213432+085732,323.6344356904688,8.958808280310722,21.426773071289062,0.8550103641771264,1.2721102462988414,1.5804528953206736,0.9166626792859907,Omega,SDSS,-0.00016957646585069597
J002017+280640,5.068783648836927,28.11101549890069,20.22438621520996,0.05,0.11409549801894084,0.5564627224915842,0.3227483790451188,Aleph,SDSS,1.5639325380325317
J235038+263122,357.65747,26.522892,16.238149107070058,0.05,0.03621740441535444,0.039886489916614115,0.023134164151636185,Zeta,SDSS,1.0482237339019775
J000000+000000,0.0,0.0,12.645032045111293,1.0,1.0042043620381205,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J165919+342517,254.82787595581976,34.42138143074026,19.42862892150879,0.05,-0.14575029207980006,0.2920369558511231,0.1693814343936514,Gamma,SDSS,0.33811795711517334
J000000+000000,0.0,0.0,15.95797919225879,1.0,1.0252338506121914,0.03471685547265381,0.02013577617413921,Aleph,SDSS,
J143724+121654,219.3511016109482,12.281612225658435,17.306468963623047,0.9709781300395498,0.7975362693902702,0.07039901800718641,0.04083143044416812,Lambda,SDSS,2.988931373693049e-05
J125105+411521,192.7714808677856,41.25583809615099,20.438337326049805,0.8953624176331567,1.3048778715523592,0.666771667718892,0.3867275672769573,C_plit,SDSS,-0.00011686617654049769
J133549+411306,203.9550017109998,41.218322559963255,20.187747955322266,0.05,-0.468392981853567,0.539642287907218,0.3129925269861864,C_plit,SDSS,1.028017282485962
J002259-051514,5.744325365557174,-5.253830020920921,21.192306518554688,0.05,1.1068256275521369,1.2837128907811794,0.744553476653084,Aleph,SDSS,0.5390429496765137
J162910+392549,247.29339877392005,39.430258352297415,21.437944412231445,0.9682476428521415,0.5314215048382261,1.5962517023893374,0.9258259873858157,Gamma,SDSS,3.279363227193244e-05
J010555+200822,16.480337787533472,20.139445642216177,21.4016170501709,0.05,0.2782847142915166,1.5454654965224666,0.8963699879830306,Aleph,SDSS,0.46942347288131714
J000000+000000,0.0,0.0,14.084978114216938,1.0,0.9919921812994623,0.014791085352865274,0.008578829504661857,Aleph,SDSS,
J011310+140351,18.293578532696287,14.064199835759643,21.168609619140625,0.05,0.7389573480888345,1.2571300918624244,0.7291354532802061,Aleph,SDSS,0.4524257183074951
J000000+000000,0.0,0.0,18.98295190386125,1.0,0.7701965516999159,0.20847140038558282,0.12091341222363804,Aleph,SDSS,
J000000+000000,0.0,0.0,19.071615869441302,1.0,1.0410132164798074,0.22258275535721436,0.1290979981071843,Aleph,SDSS,
J130834+115160,197.13973799649239,11.866625776219724,21.46364402770996,0.05,-2.122860434970061,1.6332191767388995,0.9472671225085617,C_plit,SDSS,0.5058064460754395
J000000+000000,0.0,0.0,13.39799749123631,1.0,0.9942394968770573,0.011222517995864047,0.006509060437601147,Aleph,SDSS,
J000000+000000,0.0,0.0,18.708362126722932,1.0,0.890773175522863,0.17107960180452525,0.09922616904662464,Aleph,SDSS,
J074917+195657,117.32186459134999,19.949141664339813,22.394210815429688,0.05,-0.8964244380743694,3.775880980566276,2.1900109687284397,Psi,SDSS,0.7266465425491333
J004758+301620,11.991856961156202,30.272213074208402,21.375207901000977,0.05,2.4193716467904856,1.5095960687558754,0.8755657198784077,Aleph,SDSS,0.6921213865280151
J000000+000000,0.0,0.0,16.17940594285028,1.0,0.9820121391355532,0.038731238646307314,0.022464118414858236,Aleph,SDSS,
J161046+505818,242.69008340054137,50.9717782314488,20.26113510131836,0.05,-0.8675864421362476,0.5739087724959245,0.33286708804763615,Gamma,SDSS,0.3921010196208954
J105222+170415,163.0927420878802,17.0708096517272,20.28017234802246,0.05,-0.31728380607273626,0.5831793644370254,0.33824403137347475,Mu,SDSS,0.3274677097797394
J121346+394559,183.4395858481655,39.76645855753663,20.561511993408203,0.05,0.42340875968195074,0.7407907717021869,0.42965864758726835,C_plit,SDSS,0.45497918128967285
J000000+000000,0.0,0.0,13.991442897473462,1.0,0.9901141235900774,0.014224411500245289,0.008250158670142267,Aleph,SDSS,
J003751+360632,9.463782122265968,36.10894070874542,19.215822219848633,0.05,-0.061323784177673965,0.2480208734287176,0.1438521065886562,Aleph,SDSS,1.2126004695892334
J163455+115430,248.72805541840935,11.908356045580103,21.40561294555664,0.05,-0.3154815210441515,1.550969102486656,0.8995620794422605,Gamma,SDSS,0.45951277017593384
J111958+501307,169.9911309325941,50.218479689915966,21.31259536743164,0.05,-0.08767961688326593,1.4279567888096232,0.8282149375095814,Mu,SDSS,0.5530957579612732
J112339+652206,170.91178756815827,65.36833286238738,20.38359832763672,0.05,0.27084034424824865,0.6364633182719744,0.36914872459774517,Mu,SDSS,0.40503647923469543
J130039+022335,195.16122626557987,2.3929453126787825,20.96073341369629,0.05,-0.8392991332944955,1.0471665345741774,0.6073565900530229,C_plit,SDSS,0.49342992901802063
